,Year,Series,Value
Northern America and Europe,2005,Ratio of girls to boys in primary education,0.9915
Northern America and Europe,2010,Ratio of girls to boys in primary education,0.9933
Northern America and Europe,2015,Ratio of girls to boys in primary education,1.0005
Northern America and Europe,2016,Ratio of girls to boys in primary education,0.9998
Northern America and Europe,2017,Ratio of girls to boys in primary education,1.0008
Northern America and Europe,1985,Ratio of girls to boys in secondary education,1.0213
Northern America and Europe,1995,Ratio of girls to boys in secondary education,1.0148
Northern America and Europe,2005,Ratio of girls to boys in secondary education,1.0029
Northern America and Europe,2010,Ratio of girls to boys in secondary education,0.9969
Northern America and Europe,2015,Ratio of girls to boys in secondary education,1
Northern America and Europe,2016,Ratio of girls to boys in secondary education,1.003
Northern America and Europe,2017,Ratio of girls to boys in secondary education,1.0027
Northern America and Europe,1985,Ratio of girls to boys in tertiary education,1.0954
Northern America and Europe,1995,Ratio of girls to boys in tertiary education,1.1955
Northern America and Europe,2005,Ratio of girls to boys in tertiary education,1.3257
Northern America and Europe,2010,Ratio of girls to boys in tertiary education,1.3264
Northern America and Europe,2015,Ratio of girls to boys in tertiary education,1.2785
Northern America and Europe,2016,Ratio of girls to boys in tertiary education,1.2718
Northern America and Europe,2017,Ratio of girls to boys in tertiary education,1.2712
Oceania,1985,Ratio of girls to boys in primary education,0.8785
Oceania,1995,Ratio of girls to boys in primary education,0.9096
Oceania,2005,Ratio of girls to boys in primary education,0.8954
Oceania,2010,Ratio of girls to boys in primary education,0.9138
Oceania,2015,Ratio of girls to boys in primary education,0.9255
Oceania,2016,Ratio of girls to boys in primary education,0.9305
Oceania,2017,Ratio of girls to boys in primary education,0.9309
Oceania,1985,Ratio of girls to boys in secondary education,0.8568
Oceania,1995,Ratio of girls to boys in secondary education,0.8966
Oceania,2005,Ratio of girls to boys in secondary education,0.8608
Oceania,2010,Ratio of girls to boys in secondary education,0.857
Oceania,2015,Ratio of girls to boys in secondary education,0.833
Oceania,2016,Ratio of girls to boys in secondary education,0.8243
Oceania,2017,Ratio of girls to boys in secondary education,0.8237
Oceania,1985,Ratio of girls to boys in tertiary education,0.5912
Oceania,1995,Ratio of girls to boys in tertiary education,0.6584
"Total, all countries or areas",1985,Ratio of girls to boys in primary education,0.852
"Total, all countries or areas",1995,Ratio of girls to boys in primary education,0.9042
"Total, all countries or areas",2005,Ratio of girls to boys in primary education,0.9522
"Total, all countries or areas",2010,Ratio of girls to boys in primary education,0.9729
"Total, all countries or areas",2015,Ratio of girls to boys in primary education,0.9989
"Total, all countries or areas",2016,Ratio of girls to boys in primary education,1.0075
"Total, all countries or areas",2017,Ratio of girls to boys in primary education,1.0073
"Total, all countries or areas",1985,Ratio of girls to boys in secondary education,0.8112
"Total, all countries or areas",1995,Ratio of girls to boys in secondary education,0.877
"Total, all countries or areas",2005,Ratio of girls to boys in secondary education,0.9443
"Total, all countries or areas",2010,Ratio of girls to boys in secondary education,0.9651
"Total, all countries or areas",2015,Ratio of girls to boys in secondary education,0.9863
"Total, all countries or areas",2016,Ratio of girls to boys in secondary education,0.989
"Total, all countries or areas",2017,Ratio of girls to boys in secondary education,0.9898
"Total, all countries or areas",1985,Ratio of girls to boys in tertiary education,0.8471
"Total, all countries or areas",1995,Ratio of girls to boys in tertiary education,0.9495
"Total, all countries or areas",2005,Ratio of girls to boys in tertiary education,1.0473
"Total, all countries or areas",2010,Ratio of girls to boys in tertiary education,1.074
"Total, all countries or areas",2015,Ratio of girls to boys in tertiary education,1.116
"Total, all countries or areas",2016,Ratio of girls to boys in tertiary education,1.123
"Total, all countries or areas",2017,Ratio of girls to boys in tertiary education,1.1236
Northern Africa,1985,Ratio of girls to boys in primary education,0.7814
Northern Africa,1995,Ratio of girls to boys in primary education,0.8617
Northern Africa,2005,Ratio of girls to boys in primary education,0.9266
Northern Africa,2010,Ratio of girls to boys in primary education,0.9467
Northern Africa,2015,Ratio of girls to boys in primary education,0.9652
Northern Africa,2016,Ratio of girls to boys in primary education,0.9697
Northern Africa,2017,Ratio of girls to boys in primary education,0.9709
Northern Africa,1985,Ratio of girls to boys in secondary education,0.7079
Northern Africa,1995,Ratio of girls to boys in secondary education,0.8643
Northern Africa,2005,Ratio of girls to boys in secondary education,0.9859
Northern Africa,2010,Ratio of girls to boys in secondary education,0.976
Northern Africa,2015,Ratio of girls to boys in secondary education,0.9929
Northern Africa,2016,Ratio of girls to boys in secondary education,0.9912
Northern Africa,2017,Ratio of girls to boys in secondary education,0.991
Northern Africa,1985,Ratio of girls to boys in tertiary education,0.6245
Northern Africa,1995,Ratio of girls to boys in tertiary education,0.7635
Northern Africa,2005,Ratio of girls to boys in tertiary education,0.9638
Northern Africa,2010,Ratio of girls to boys in tertiary education,1.0738
Northern Africa,2015,Ratio of girls to boys in tertiary education,1.1013
Northern Africa,2016,Ratio of girls to boys in tertiary education,1.1497
Northern Africa,2017,Ratio of girls to boys in tertiary education,1.1347
Sub-Saharan Africa,1985,Ratio of girls to boys in primary education,0.8118
Sub-Saharan Africa,1995,Ratio of girls to boys in primary education,0.838
Sub-Saharan Africa,2005,Ratio of girls to boys in primary education,0.8817
Sub-Saharan Africa,2010,Ratio of girls to boys in primary education,0.9254
Sub-Saharan Africa,2015,Ratio of girls to boys in primary education,0.9562
Sub-Saharan Africa,2016,Ratio of girls to boys in primary education,0.9548
Sub-Saharan Africa,2017,Ratio of girls to boys in primary education,0.9564
Sub-Saharan Africa,1985,Ratio of girls to boys in secondary education,0.638
Sub-Saharan Africa,1995,Ratio of girls to boys in secondary education,0.8035
Sub-Saharan Africa,2005,Ratio of girls to boys in secondary education,0.7817
Sub-Saharan Africa,2010,Ratio of girls to boys in secondary education,0.8194
Sub-Saharan Africa,2015,Ratio of girls to boys in secondary education,0.8628
Sub-Saharan Africa,2016,Ratio of girls to boys in secondary education,0.8701
Sub-Saharan Africa,2017,Ratio of girls to boys in secondary education,0.8755
Sub-Saharan Africa,1985,Ratio of girls to boys in tertiary education,0.4592
Sub-Saharan Africa,1995,Ratio of girls to boys in tertiary education,0.5883
Sub-Saharan Africa,2005,Ratio of girls to boys in tertiary education,0.666
Sub-Saharan Africa,2010,Ratio of girls to boys in tertiary education,0.6724
Sub-Saharan Africa,2015,Ratio of girls to boys in tertiary education,0.7137
Sub-Saharan Africa,2016,Ratio of girls to boys in tertiary education,0.7194
Sub-Saharan Africa,2017,Ratio of girls to boys in tertiary education,0.721
Northern America,1985,Ratio of girls to boys in primary education,1.0125
Northern America,1995,Ratio of girls to boys in primary education,0.9893
Northern America,2005,Ratio of girls to boys in primary education,0.9895
Northern America,2010,Ratio of girls to boys in primary education,0.9912
Northern America,2015,Ratio of girls to boys in primary education,1.0004
Northern America,2016,Ratio of girls to boys in primary education,0.9985
Northern America,2017,Ratio of girls to boys in primary education,1.0011
Northern America,1985,Ratio of girls to boys in secondary education,1.0239
Northern America,1995,Ratio of girls to boys in secondary education,1.0133
Northern America,2005,Ratio of girls to boys in secondary education,1.0145
Northern America,2010,Ratio of girls to boys in secondary education,1.0082
Northern America,2015,Ratio of girls to boys in secondary education,1.0102
Northern America,2016,Ratio of girls to boys in secondary education,0.996
Northern America,2017,Ratio of girls to boys in secondary education,0.9959
Northern America,1985,Ratio of girls to boys in tertiary education,1.1279
Northern America,1995,Ratio of girls to boys in tertiary education,1.2813
Northern America,2005,Ratio of girls to boys in tertiary education,1.4165
Northern America,2010,Ratio of girls to boys in tertiary education,1.3926
Northern America,2015,Ratio of girls to boys in tertiary education,1.3549
Northern America,2016,Ratio of girls to boys in tertiary education,1.3445
Northern America,2017,Ratio of girls to boys in tertiary education,1.3445
Latin America & the Caribbean,1985,Ratio of girls to boys in primary education,0.9794
Latin America & the Caribbean,1995,Ratio of girls to boys in primary education,0.9734
Latin America & the Caribbean,2005,Ratio of girls to boys in primary education,0.9702
Latin America & the Caribbean,2010,Ratio of girls to boys in primary education,0.9703
Latin America & the Caribbean,2015,Ratio of girls to boys in primary education,0.981
Latin America & the Caribbean,2016,Ratio of girls to boys in primary education,0.9852
Latin America & the Caribbean,2017,Ratio of girls to boys in primary education,0.9808
Latin America & the Caribbean,1985,Ratio of girls to boys in secondary education,1.0292
Latin America & the Caribbean,1995,Ratio of girls to boys in secondary education,1.077
Latin America & the Caribbean,2005,Ratio of girls to boys in secondary education,1.082
Latin America & the Caribbean,2010,Ratio of girls to boys in secondary education,1.0829
Latin America & the Caribbean,2015,Ratio of girls to boys in secondary education,1.0566
Latin America & the Caribbean,2016,Ratio of girls to boys in secondary education,1.0536
Latin America & the Caribbean,2017,Ratio of girls to boys in secondary education,1.0492
Latin America & the Caribbean,1985,Ratio of girls to boys in tertiary education,0.8751
Latin America & the Caribbean,1995,Ratio of girls to boys in tertiary education,1.0871
Latin America & the Caribbean,2005,Ratio of girls to boys in tertiary education,1.2237
Latin America & the Caribbean,2010,Ratio of girls to boys in tertiary education,1.3017
Latin America & the Caribbean,2015,Ratio of girls to boys in tertiary education,1.2979
Latin America & the Caribbean,2016,Ratio of girls to boys in tertiary education,1.3065
Latin America & the Caribbean,2017,Ratio of girls to boys in tertiary education,1.3077
Central Asia,1985,Ratio of girls to boys in primary education,1.0026
Central Asia,1995,Ratio of girls to boys in primary education,0.983
Central Asia,2005,Ratio of girls to boys in primary education,0.9918
Central Asia,2010,Ratio of girls to boys in primary education,0.9872
Central Asia,2015,Ratio of girls to boys in primary education,0.9894
Central Asia,2016,Ratio of girls to boys in primary education,0.9893
Central Asia,2017,Ratio of girls to boys in primary education,0.9929
Central Asia,1995,Ratio of girls to boys in secondary education,1.0011
Central Asia,2005,Ratio of girls to boys in secondary education,0.9624
Central Asia,2010,Ratio of girls to boys in secondary education,0.9822
Central Asia,2015,Ratio of girls to boys in secondary education,0.9854
Central Asia,2016,Ratio of girls to boys in secondary education,0.9825
Central Asia,2017,Ratio of girls to boys in secondary education,0.9789
Central Asia,1995,Ratio of girls to boys in tertiary education,0.9624
Central Asia,2005,Ratio of girls to boys in tertiary education,1.0345
Central Asia,2010,Ratio of girls to boys in tertiary education,1.0037
Central Asia,2015,Ratio of girls to boys in tertiary education,1.0076
Central Asia,2016,Ratio of girls to boys in tertiary education,0.9885
Central Asia,2017,Ratio of girls to boys in tertiary education,0.9776
Eastern Asia,1985,Ratio of girls to boys in primary education,0.8479
Eastern Asia,1995,Ratio of girls to boys in primary education,0.9536
Eastern Asia,2005,Ratio of girls to boys in primary education,0.9987
Eastern Asia,2010,Ratio of girls to boys in primary education,0.986
Eastern Asia,2015,Ratio of girls to boys in primary education,1.0031
Eastern Asia,2016,Ratio of girls to boys in primary education,1.0053
Eastern Asia,2017,Ratio of girls to boys in primary education,1.0093
Eastern Asia,1985,Ratio of girls to boys in secondary education,0.7702
Eastern Asia,1995,Ratio of girls to boys in secondary education,0.8879
Eastern Asia,2005,Ratio of girls to boys in secondary education,0.983
Eastern Asia,2010,Ratio of girls to boys in secondary education,0.9997
Eastern Asia,2015,Ratio of girls to boys in secondary education,1.0237
Eastern Asia,2016,Ratio of girls to boys in secondary education,1.0191
Eastern Asia,2017,Ratio of girls to boys in secondary education,1.0203
Eastern Asia,1985,Ratio of girls to boys in tertiary education,0.4769
Eastern Asia,1995,Ratio of girls to boys in tertiary education,0.6427
Eastern Asia,2005,Ratio of girls to boys in tertiary education,0.8606
Eastern Asia,2010,Ratio of girls to boys in tertiary education,1.004
Eastern Asia,2015,Ratio of girls to boys in tertiary education,1.1281
Eastern Asia,2016,Ratio of girls to boys in tertiary education,1.146
Eastern Asia,2017,Ratio of girls to boys in tertiary education,1.1487
South-eastern Asia,1985,Ratio of girls to boys in primary education,0.9531
South-eastern Asia,1995,Ratio of girls to boys in primary education,0.9679
South-eastern Asia,2005,Ratio of girls to boys in primary education,0.972
South-eastern Asia,2010,Ratio of girls to boys in primary education,1.0056
South-eastern Asia,2015,Ratio of girls to boys in primary education,0.972
South-eastern Asia,2016,Ratio of girls to boys in primary education,0.9739
South-eastern Asia,2017,Ratio of girls to boys in primary education,0.9695
South-eastern Asia,1985,Ratio of girls to boys in secondary education,0.8682
South-eastern Asia,1995,Ratio of girls to boys in secondary education,0.9251
South-eastern Asia,2005,Ratio of girls to boys in secondary education,0.9955
South-eastern Asia,2010,Ratio of girls to boys in secondary education,1.014
South-eastern Asia,2015,Ratio of girls to boys in secondary education,1.0057
South-eastern Asia,2016,Ratio of girls to boys in secondary education,1.0258
South-eastern Asia,2017,Ratio of girls to boys in secondary education,1.0179
South-eastern Asia,1985,Ratio of girls to boys in tertiary education,0.8689
South-eastern Asia,1995,Ratio of girls to boys in tertiary education,0.9485
South-eastern Asia,2005,Ratio of girls to boys in tertiary education,0.9976
South-eastern Asia,2010,Ratio of girls to boys in tertiary education,1.0761
South-eastern Asia,2015,Ratio of girls to boys in tertiary education,1.1858
South-eastern Asia,2016,Ratio of girls to boys in tertiary education,1.2168
South-eastern Asia,2017,Ratio of girls to boys in tertiary education,1.2185
Southern Asia,1985,Ratio of girls to boys in primary education,0.6921
Southern Asia,1995,Ratio of girls to boys in primary education,0.8061
Southern Asia,2005,Ratio of girls to boys in primary education,0.9484
Southern Asia,2010,Ratio of girls to boys in primary education,0.995
Southern Asia,2015,Ratio of girls to boys in primary education,1.0633
Southern Asia,2016,Ratio of girls to boys in primary education,1.0943
Southern Asia,2017,Ratio of girls to boys in primary education,1.094
Southern Asia,1985,Ratio of girls to boys in secondary education,0.527
Southern Asia,1995,Ratio of girls to boys in secondary education,0.6644
Southern Asia,2005,Ratio of girls to boys in secondary education,0.8472
Southern Asia,2010,Ratio of girls to boys in secondary education,0.9267
Southern Asia,2015,Ratio of girls to boys in secondary education,0.9952
Southern Asia,2016,Ratio of girls to boys in secondary education,0.9995
Southern Asia,2017,Ratio of girls to boys in secondary education,1.0046
Southern Asia,1985,Ratio of girls to boys in tertiary education,0.4293
Southern Asia,1995,Ratio of girls to boys in tertiary education,0.5399
Southern Asia,2005,Ratio of girls to boys in tertiary education,0.7427
Southern Asia,2010,Ratio of girls to boys in tertiary education,0.7625
Southern Asia,2015,Ratio of girls to boys in tertiary education,0.9521
Southern Asia,2016,Ratio of girls to boys in tertiary education,0.9566
Southern Asia,2017,Ratio of girls to boys in tertiary education,0.9575
Western Asia,1985,Ratio of girls to boys in primary education,0.8539
Western Asia,1995,Ratio of girls to boys in primary education,0.8777
Western Asia,2005,Ratio of girls to boys in primary education,0.9103
Western Asia,2010,Ratio of girls to boys in primary education,0.9304
Western Asia,2015,Ratio of girls to boys in primary education,0.9394
Western Asia,2016,Ratio of girls to boys in primary education,0.9356
Western Asia,2017,Ratio of girls to boys in primary education,0.9357
Western Asia,1985,Ratio of girls to boys in secondary education,0.6852
Western Asia,1995,Ratio of girls to boys in secondary education,0.7527
Western Asia,2005,Ratio of girls to boys in secondary education,0.8599
Western Asia,2010,Ratio of girls to boys in secondary education,0.9002
Western Asia,2015,Ratio of girls to boys in secondary education,0.9123
Western Asia,2016,Ratio of girls to boys in secondary education,0.9135
Western Asia,2017,Ratio of girls to boys in secondary education,0.916
Western Asia,1985,Ratio of girls to boys in tertiary education,0.6344
Western Asia,1995,Ratio of girls to boys in tertiary education,0.7661
Western Asia,2005,Ratio of girls to boys in tertiary education,0.9017
Western Asia,2010,Ratio of girls to boys in tertiary education,0.9333
Western Asia,2015,Ratio of girls to boys in tertiary education,0.9691
Western Asia,2016,Ratio of girls to boys in tertiary education,0.9635
Western Asia,2017,Ratio of girls to boys in tertiary education,0.9667
Europe,1985,Ratio of girls to boys in primary education,0.9937
Europe,1995,Ratio of girls to boys in primary education,0.9914
Europe,2005,Ratio of girls to boys in primary education,0.9929
Europe,2010,Ratio of girls to boys in primary education,0.9949
Europe,2015,Ratio of girls to boys in primary education,1.0006
Europe,2016,Ratio of girls to boys in primary education,1.0006
Europe,2017,Ratio of girls to boys in primary education,1.0006
Europe,1985,Ratio of girls to boys in secondary education,1.0206
Europe,1995,Ratio of girls to boys in secondary education,1.0153
Europe,2005,Ratio of girls to boys in secondary education,0.9981
Europe,2010,Ratio of girls to boys in secondary education,0.9918
Europe,2015,Ratio of girls to boys in secondary education,0.9954
Europe,2016,Ratio of girls to boys in secondary education,1.0066
Europe,2017,Ratio of girls to boys in secondary education,1.0062
Europe,1985,Ratio of girls to boys in tertiary education,1.0778
Europe,1995,Ratio of girls to boys in tertiary education,1.1365
Europe,2005,Ratio of girls to boys in tertiary education,1.2783
Europe,2010,Ratio of girls to boys in tertiary education,1.2862
Europe,2015,Ratio of girls to boys in tertiary education,1.2275
Europe,2016,Ratio of girls to boys in tertiary education,1.2225
Europe,2017,Ratio of girls to boys in tertiary education,1.2215
Oceania,1985,Ratio of girls to boys in primary education,0.9621
Oceania,1995,Ratio of girls to boys in primary education,0.9718
Oceania,2005,Ratio of girls to boys in primary education,0.9781
Oceania,2010,Ratio of girls to boys in primary education,0.97
Oceania,2015,Ratio of girls to boys in primary education,0.9708
Oceania,2016,Ratio of girls to boys in primary education,0.9726
Oceania,2017,Ratio of girls to boys in primary education,0.9721
Oceania,1985,Ratio of girls to boys in secondary education,0.991
Oceania,1995,Ratio of girls to boys in secondary education,0.986
Oceania,2005,Ratio of girls to boys in secondary education,0.9708
Oceania,2010,Ratio of girls to boys in secondary education,0.9332
Oceania,2015,Ratio of girls to boys in secondary education,0.8862
Oceania,2016,Ratio of girls to boys in secondary education,0.8831
Oceania,2017,Ratio of girls to boys in secondary education,0.8821
Oceania,1985,Ratio of girls to boys in tertiary education,0.921
Oceania,1995,Ratio of girls to boys in tertiary education,1.0638
Oceania,2005,Ratio of girls to boys in tertiary education,1.2391
Oceania,2010,Ratio of girls to boys in tertiary education,1.3534
Oceania,2015,Ratio of girls to boys in tertiary education,1.4259
Oceania,2016,Ratio of girls to boys in tertiary education,1.4174
Oceania,2017,Ratio of girls to boys in tertiary education,1.4174
Afghanistan,1985,Ratio of girls to boys in primary education,0.4865
Afghanistan,1995,Ratio of girls to boys in primary education,0.5123
Afghanistan,2005,Ratio of girls to boys in primary education,0.5871
Afghanistan,2010,Ratio of girls to boys in primary education,0.6861
Afghanistan,2015,Ratio of girls to boys in primary education,0.6912
Afghanistan,2017,Ratio of girls to boys in primary education,0.6856
Afghanistan,1985,Ratio of girls to boys in secondary education,0.4556
Afghanistan,1995,Ratio of girls to boys in secondary education,0.3736
Afghanistan,2005,Ratio of girls to boys in secondary education,0.3252
Afghanistan,2010,Ratio of girls to boys in secondary education,0.4996
Afghanistan,2015,Ratio of girls to boys in secondary education,0.5637
Afghanistan,2016,Ratio of girls to boys in secondary education,0.5878
Afghanistan,2017,Ratio of girls to boys in secondary education,0.5734
Albania,1985,Ratio of girls to boys in primary education,0.9835
Albania,1995,Ratio of girls to boys in primary education,0.957
Albania,2005,Ratio of girls to boys in primary education,0.9901
Albania,2010,Ratio of girls to boys in primary education,0.9825
Albania,2015,Ratio of girls to boys in primary education,0.9731
Albania,2016,Ratio of girls to boys in primary education,0.9749
Albania,2017,Ratio of girls to boys in primary education,0.9738
Albania,1985,Ratio of girls to boys in secondary education,0.9125
Albania,1995,Ratio of girls to boys in secondary education,0.9839
Albania,2005,Ratio of girls to boys in secondary education,0.9524
Albania,2010,Ratio of girls to boys in secondary education,0.9896
Albania,2015,Ratio of girls to boys in secondary education,0.9269
Albania,2016,Ratio of girls to boys in secondary education,0.93
Albania,2017,Ratio of girls to boys in secondary education,0.9405
Albania,1985,Ratio of girls to boys in tertiary education,0.8575
Albania,1995,Ratio of girls to boys in tertiary education,1.076
Albania,2005,Ratio of girls to boys in tertiary education,1.4246
Albania,2010,Ratio of girls to boys in tertiary education,1.338
Albania,2015,Ratio of girls to boys in tertiary education,1.5305
Albania,2016,Ratio of girls to boys in tertiary education,1.5782
Albania,2017,Ratio of girls to boys in tertiary education,1.5946
Algeria,1985,Ratio of girls to boys in primary education,0.787
Algeria,1995,Ratio of girls to boys in primary education,0.883
Algeria,2005,Ratio of girls to boys in primary education,0.9244
Algeria,2010,Ratio of girls to boys in primary education,0.9369
Algeria,2015,Ratio of girls to boys in primary education,0.9515
Algeria,2016,Ratio of girls to boys in primary education,0.9489
Algeria,2017,Ratio of girls to boys in primary education,0.9501
Algeria,1985,Ratio of girls to boys in secondary education,0.7263
Algeria,1995,Ratio of girls to boys in secondary education,0.8852
Algeria,2005,Ratio of girls to boys in secondary education,1.0953
Algeria,2010,Ratio of girls to boys in secondary education,1.0354
Algeria,2005,Ratio of girls to boys in tertiary education,1.2787
Algeria,2010,Ratio of girls to boys in tertiary education,1.4436
Algeria,2015,Ratio of girls to boys in tertiary education,1.5635
Algeria,2016,Ratio of girls to boys in tertiary education,1.6712
Algeria,2017,Ratio of girls to boys in tertiary education,1.4892
Angola,2010,Ratio of girls to boys in primary education,0.789
Angola,2015,Ratio of girls to boys in primary education,0.8647
Angola,2010,Ratio of girls to boys in secondary education,0.6656
Angola,2016,Ratio of girls to boys in secondary education,0.6344
Angola,2015,Ratio of girls to boys in tertiary education,0.7699
Angola,2016,Ratio of girls to boys in tertiary education,0.8097
Antigua and Barbuda,2010,Ratio of girls to boys in primary education,0.9156
Antigua and Barbuda,2015,Ratio of girls to boys in primary education,0.9434
Antigua and Barbuda,2017,Ratio of girls to boys in primary education,0.9651
Antigua and Barbuda,2010,Ratio of girls to boys in secondary education,1.0124
Antigua and Barbuda,2015,Ratio of girls to boys in secondary education,1.0209
Antigua and Barbuda,2017,Ratio of girls to boys in secondary education,0.9589
Antigua and Barbuda,2010,Ratio of girls to boys in tertiary education,2.5285
Argentina,1985,Ratio of girls to boys in primary education,0.9962
Argentina,2005,Ratio of girls to boys in primary education,0.9906
Argentina,2010,Ratio of girls to boys in primary education,0.9861
Argentina,2015,Ratio of girls to boys in primary education,0.9967
Argentina,2016,Ratio of girls to boys in primary education,0.9954
Argentina,1985,Ratio of girls to boys in secondary education,1.1153
Argentina,2005,Ratio of girls to boys in secondary education,1.096
Argentina,2010,Ratio of girls to boys in secondary education,1.0979
Argentina,2015,Ratio of girls to boys in secondary education,1.0594
Argentina,2016,Ratio of girls to boys in secondary education,1.0441
Argentina,1985,Ratio of girls to boys in tertiary education,1.1147
Argentina,2005,Ratio of girls to boys in tertiary education,1.4563
Argentina,2010,Ratio of girls to boys in tertiary education,1.5077
Argentina,2015,Ratio of girls to boys in tertiary education,1.6369
Argentina,2016,Ratio of girls to boys in tertiary education,1.6609
Armenia,1995,Ratio of girls to boys in primary education,1.0233
Armenia,2005,Ratio of girls to boys in primary education,1.0183
Armenia,2010,Ratio of girls to boys in primary education,1.0314
Armenia,2015,Ratio of girls to boys in primary education,1.0151
Armenia,2016,Ratio of girls to boys in primary education,1.0089
Armenia,2017,Ratio of girls to boys in primary education,1.0033
Armenia,2010,Ratio of girls to boys in secondary education,0.9823
Armenia,2015,Ratio of girls to boys in secondary education,1.0515
Armenia,2005,Ratio of girls to boys in tertiary education,1.3989
Armenia,2010,Ratio of girls to boys in tertiary education,1.2193
Armenia,2015,Ratio of girls to boys in tertiary education,1.1916
Armenia,2016,Ratio of girls to boys in tertiary education,1.2688
Armenia,2017,Ratio of girls to boys in tertiary education,1.2741
Aruba,2005,Ratio of girls to boys in primary education,0.938
Aruba,2010,Ratio of girls to boys in primary education,0.987
Aruba,2005,Ratio of girls to boys in secondary education,1.0036
Aruba,2010,Ratio of girls to boys in secondary education,1.0518
Aruba,2005,Ratio of girls to boys in tertiary education,1.4402
Aruba,2010,Ratio of girls to boys in tertiary education,1.4124
Aruba,2015,Ratio of girls to boys in tertiary education,2.2636
Aruba,2016,Ratio of girls to boys in tertiary education,1.9403
Australia,1985,Ratio of girls to boys in primary education,0.9925
Australia,1995,Ratio of girls to boys in primary education,0.9957
Australia,2005,Ratio of girls to boys in primary education,1.0152
Australia,2010,Ratio of girls to boys in primary education,0.9982
Australia,2015,Ratio of girls to boys in primary education,1.0001
Australia,2016,Ratio of girls to boys in primary education,0.9996
Australia,2017,Ratio of girls to boys in primary education,0.9997
Australia,1995,Ratio of girls to boys in secondary education,0.9962
Australia,2015,Ratio of girls to boys in secondary education,0.8692
Australia,2016,Ratio of girls to boys in secondary education,0.8673
Australia,2017,Ratio of girls to boys in secondary education,0.8873
Australia,1985,Ratio of girls to boys in tertiary education,0.945
Australia,1995,Ratio of girls to boys in tertiary education,1.045
Australia,2015,Ratio of girls to boys in tertiary education,1.4451
Australia,2016,Ratio of girls to boys in tertiary education,1.4301
Australia,2017,Ratio of girls to boys in tertiary education,1.421
