,Year,Series,Value
Albania,2013,Health personnel: Physicians (number),"3,709"
Albania,2013,Health personnel: Physicians (per 1000 population),1.3
Albania,2013,Health personnel: Pharmacists (number),"2,441"
Albania,2013,Health personnel: Pharmacists (per 1000 population),0.8
Albania,2013,Health personnel: Nurses and midwives (number),"13,334"
Albania,2013,Health personnel: Nurses and midwives personnel (per 1000 population),4.6
Albania,2016,Health personnel: Physicians (number),"3,511"
Albania,2016,Health personnel: Physicians (per 1000 population),1.2
Albania,2016,Health personnel: Nurses and midwives (number),"10,534"
Albania,2016,Health personnel: Nurses and midwives personnel (per 1000 population),3.6
Algeria,2002,Health personnel: Physicians (number),"35,368"
Algeria,2002,Health personnel: Physicians (per 1000 population),1.1
Algeria,2002,Health personnel: Dentists (number),"8,861"
Algeria,2002,Health personnel: Dentists (per 1000 population),0.3
Algeria,2002,Health personnel: Pharmacists (number),"5,413"
Algeria,2002,Health personnel: Pharmacists (per 1000 population),0.2
Algeria,2002,Health personnel: Nurses and midwives (number),"69,749"
Algeria,2002,Health personnel: Nurses and midwives personnel (per 1000 population),2.2
Algeria,2005,Health personnel: Physicians (number),"33,952"
Algeria,2005,Health personnel: Physicians (per 1000 population),1
Algeria,2005,Health personnel: Dentists (number),"9,022"
Algeria,2005,Health personnel: Dentists (per 1000 population),0.3
Algeria,2005,Health personnel: Pharmacists (number),"6,104"
Algeria,2005,Health personnel: Pharmacists (per 1000 population),0.2
Algeria,2007,Health personnel: Physicians (number),"40,857"
Algeria,2007,Health personnel: Physicians (per 1000 population),1.2
Algeria,2007,Health personnel: Dentists (number),"10,621"
Algeria,2007,Health personnel: Dentists (per 1000 population),0.3
Algeria,2007,Health personnel: Pharmacists (number),"7,417"
Algeria,2007,Health personnel: Pharmacists (per 1000 population),0.2
Algeria,2007,Health personnel: Nurses and midwives (number),"65,919"
Algeria,2007,Health personnel: Nurses and midwives personnel (per 1000 population),1.9
Algeria,2016,Health personnel: Physicians (number),"74,309"
Algeria,2016,Health personnel: Physicians (per 1000 population),1.8
Algeria,2016,Health personnel: Nurses and midwives (number),"90,958"
Algeria,2016,Health personnel: Nurses and midwives personnel (per 1000 population),2.2
Andorra,2003,Health personnel: Physicians (number),244
Andorra,2003,Health personnel: Physicians (per 1000 population),3.3
Andorra,2003,Health personnel: Dentists (number),44
Andorra,2003,Health personnel: Dentists (per 1000 population),0.6
Andorra,2003,Health personnel: Pharmacists (number),68
Andorra,2003,Health personnel: Pharmacists (per 1000 population),0.9
Andorra,2015,Health personnel: Physicians (number),260
Andorra,2015,Health personnel: Physicians (per 1000 population),3.3
Andorra,2015,Health personnel: Dentists (number),64
Andorra,2015,Health personnel: Dentists (per 1000 population),0.8
Andorra,2015,Health personnel: Pharmacists (number),79
Andorra,2015,Health personnel: Pharmacists (per 1000 population),1
Andorra,2015,Health personnel: Nurses and midwives (number),313
Andorra,2015,Health personnel: Nurses and midwives personnel (per 1000 population),4
Angola,2004,Health personnel: Physicians (number),"1,165"
Angola,2004,Health personnel: Physicians (per 1000 population),0.1
Angola,2004,Health personnel: Dentists (number),222
Angola,2004,Health personnel: Dentists (per 1000 population),0
Angola,2004,Health personnel: Pharmacists (number),919
Angola,2004,Health personnel: Pharmacists (per 1000 population),0
Angola,2004,Health personnel: Nurses and midwives (number),"18,485"
Angola,2004,Health personnel: Nurses and midwives personnel (per 1000 population),1
Angola,2009,Health personnel: Physicians (number),"2,956"
Angola,2009,Health personnel: Physicians (per 1000 population),0.1
Angola,2009,Health personnel: Nurses and midwives (number),"29,592"
Angola,2009,Health personnel: Nurses and midwives personnel (per 1000 population),1.3
Angola,2017,Health personnel: Physicians (number),"6,400"
Angola,2017,Health personnel: Physicians (per 1000 population),0.2
Antigua and Barbuda,2007,Health personnel: Physicians (number),144
Antigua and Barbuda,2007,Health personnel: Physicians (per 1000 population),1.6
Antigua and Barbuda,2007,Health personnel: Pharmacists (number),15
Antigua and Barbuda,2007,Health personnel: Pharmacists (per 1000 population),0.2
Antigua and Barbuda,2007,Health personnel: Nurses and midwives (number),277
Antigua and Barbuda,2007,Health personnel: Nurses and midwives personnel (per 1000 population),3
Antigua and Barbuda,2017,Health personnel: Physicians (number),282
Antigua and Barbuda,2017,Health personnel: Physicians (per 1000 population),2.8
Antigua and Barbuda,2017,Health personnel: Nurses and midwives (number),318
Antigua and Barbuda,2017,Health personnel: Nurses and midwives personnel (per 1000 population),3.1
Argentina,2004,Health personnel: Physicians (number),"122,623"
Argentina,2004,Health personnel: Physicians (per 1000 population),3.2
Argentina,2004,Health personnel: Dentists (number),"35,592"
Argentina,2004,Health personnel: Dentists (per 1000 population),0.9
Argentina,2004,Health personnel: Pharmacists (number),"19,510"
Argentina,2004,Health personnel: Pharmacists (per 1000 population),0.5
Argentina,2004,Health personnel: Nurses and midwives (number),"18,685"
Argentina,2004,Health personnel: Nurses and midwives personnel (per 1000 population),0.5
Argentina,2013,Health personnel: Physicians (number),"166,187"
Argentina,2013,Health personnel: Physicians (per 1000 population),3.9
Argentina,2013,Health personnel: Nurses and midwives (number),"179,175"
Argentina,2013,Health personnel: Nurses and midwives personnel (per 1000 population),4.2
Argentina,2017,Health personnel: Physicians (number),"175,313"
Argentina,2017,Health personnel: Physicians (per 1000 population),4
Argentina,2017,Health personnel: Nurses and midwives (number),"114,219"
Argentina,2017,Health personnel: Nurses and midwives personnel (per 1000 population),2.6
Armenia,2010,Health personnel: Physicians (number),"8,177"
Armenia,2010,Health personnel: Physicians (per 1000 population),2.8
Armenia,2010,Health personnel: Dentists (number),"1,257"
Armenia,2010,Health personnel: Dentists (per 1000 population),0.4
Armenia,2010,Health personnel: Pharmacists (number),123
Armenia,2010,Health personnel: Pharmacists (per 1000 population),0
Armenia,2010,Health personnel: Nurses and midwives (number),"16,386"
Armenia,2010,Health personnel: Nurses and midwives personnel (per 1000 population),5.7
Armenia,2014,Health personnel: Physicians (number),"8,425"
Armenia,2014,Health personnel: Physicians (per 1000 population),2.9
Armenia,2014,Health personnel: Dentists (number),"1,138"
Armenia,2014,Health personnel: Dentists (per 1000 population),0.4
Armenia,2014,Health personnel: Pharmacists (number),150
Armenia,2014,Health personnel: Pharmacists (per 1000 population),0.1
Armenia,2014,Health personnel: Nurses and midwives (number),"16,302"
Armenia,2014,Health personnel: Nurses and midwives personnel (per 1000 population),5.6
Australia,2001,Health personnel: Physicians (number),"47,875"
Australia,2001,Health personnel: Physicians (per 1000 population),2.5
Australia,2001,Health personnel: Dentists (number),"8,200"
Australia,2001,Health personnel: Dentists (per 1000 population),0.4
Australia,2001,Health personnel: Pharmacists (number),"13,956"
Australia,2001,Health personnel: Pharmacists (per 1000 population),0.7
Australia,2001,Health personnel: Nurses and midwives (number),"187,837"
Australia,2001,Health personnel: Nurses and midwives personnel (per 1000 population),9.7
Australia,2010,Health personnel: Physicians (number),"74,061"
Australia,2010,Health personnel: Physicians (per 1000 population),3.3
Australia,2010,Health personnel: Dentists (number),"11,473"
Australia,2010,Health personnel: Dentists (per 1000 population),0.5
Australia,2010,Health personnel: Pharmacists (number),"19,237"
Australia,2010,Health personnel: Pharmacists (per 1000 population),0.9
Australia,2010,Health personnel: Nurses and midwives (number),"230,446"
Australia,2010,Health personnel: Nurses and midwives personnel (per 1000 population),10.4
Australia,2015,Health personnel: Physicians (number),"83,804"
Australia,2015,Health personnel: Physicians (per 1000 population),3.5
Australia,2015,Health personnel: Dentists (number),"13,834"
Australia,2015,Health personnel: Dentists (per 1000 population),0.6
Australia,2015,Health personnel: Pharmacists (number),"20,297"
Australia,2015,Health personnel: Pharmacists (per 1000 population),0.9
Australia,2015,Health personnel: Nurses and midwives (number),"296,701"
Australia,2015,Health personnel: Nurses and midwives personnel (per 1000 population),12.5
Australia,2016,Health personnel: Physicians (number),"86,550"
Australia,2016,Health personnel: Physicians (per 1000 population),3.6
Australia,2016,Health personnel: Dentists (number),"14,205"
Australia,2016,Health personnel: Dentists (per 1000 population),0.6
Australia,2016,Health personnel: Pharmacists (number),"20,960"
Australia,2016,Health personnel: Pharmacists (per 1000 population),0.9
Australia,2016,Health personnel: Nurses and midwives (number),"305,462"
Australia,2016,Health personnel: Nurses and midwives personnel (per 1000 population),12.7
Austria,2010,Health personnel: Physicians (number),"40,105"
Austria,2010,Health personnel: Physicians (per 1000 population),4.8
Austria,2010,Health personnel: Dentists (number),"4,685"
Austria,2010,Health personnel: Dentists (per 1000 population),0.6
Austria,2010,Health personnel: Pharmacists (number),"5,579"
Austria,2010,Health personnel: Pharmacists (per 1000 population),0.7
Austria,2010,Health personnel: Nurses and midwives (number),"65,698"
Austria,2010,Health personnel: Nurses and midwives personnel (per 1000 population),7.8
Austria,2015,Health personnel: Physicians (number),"44,002"
Austria,2015,Health personnel: Physicians (per 1000 population),5.1
Austria,2015,Health personnel: Dentists (number),"4,906"
Austria,2015,Health personnel: Dentists (per 1000 population),0.6
Austria,2015,Health personnel: Pharmacists (number),"6,104"
Austria,2015,Health personnel: Pharmacists (per 1000 population),0.7
Austria,2015,Health personnel: Nurses and midwives (number),"70,955"
Austria,2015,Health personnel: Nurses and midwives personnel (per 1000 population),8.2
Austria,2016,Health personnel: Physicians (number),"44,816"
Austria,2016,Health personnel: Physicians (per 1000 population),5.1
Austria,2016,Health personnel: Dentists (number),"4,954"
Austria,2016,Health personnel: Dentists (per 1000 population),0.6
Austria,2016,Health personnel: Pharmacists (number),"6,194"
Austria,2016,Health personnel: Pharmacists (per 1000 population),0.7
Austria,2016,Health personnel: Nurses and midwives (number),"71,246"
Austria,2016,Health personnel: Nurses and midwives personnel (per 1000 population),8.2
Austria,2017,Health personnel: Dentists (number),"5,009"
Austria,2017,Health personnel: Dentists (per 1000 population),0.6
Azerbaijan,2010,Health personnel: Physicians (number),"33,085"
Azerbaijan,2010,Health personnel: Physicians (per 1000 population),3.7
Azerbaijan,2010,Health personnel: Dentists (number),"2,467"
Azerbaijan,2010,Health personnel: Dentists (per 1000 population),0.3
Azerbaijan,2010,Health personnel: Pharmacists (number),"1,831"
Azerbaijan,2010,Health personnel: Pharmacists (per 1000 population),0.2
Azerbaijan,2010,Health personnel: Nurses and midwives (number),"72,717"
Azerbaijan,2010,Health personnel: Nurses and midwives personnel (per 1000 population),8.1
Azerbaijan,2014,Health personnel: Physicians (number),"32,756"
Azerbaijan,2014,Health personnel: Physicians (per 1000 population),3.4
Azerbaijan,2014,Health personnel: Dentists (number),"2,601"
Azerbaijan,2014,Health personnel: Dentists (per 1000 population),0.3
Azerbaijan,2014,Health personnel: Pharmacists (number),"1,897"
Azerbaijan,2014,Health personnel: Pharmacists (per 1000 population),0.2
Azerbaijan,2014,Health personnel: Nurses and midwives (number),"66,166"
Azerbaijan,2014,Health personnel: Nurses and midwives personnel (per 1000 population),7
Bahamas,2008,Health personnel: Physicians (number),947
Bahamas,2008,Health personnel: Physicians (per 1000 population),2.7
Bahamas,2008,Health personnel: Dentists (number),79
Bahamas,2008,Health personnel: Dentists (per 1000 population),0.2
Bahamas,2008,Health personnel: Pharmacists (number),138
Bahamas,2008,Health personnel: Pharmacists (per 1000 population),0.4
Bahamas,2008,Health personnel: Nurses and midwives (number),"1,391"
Bahamas,2008,Health personnel: Nurses and midwives personnel (per 1000 population),4
Bahamas,2011,Health personnel: Physicians (number),830
Bahamas,2011,Health personnel: Physicians (per 1000 population),2.3
Bahamas,2011,Health personnel: Dentists (number),84
Bahamas,2011,Health personnel: Dentists (per 1000 population),0.2
Bahamas,2011,Health personnel: Pharmacists (number),202
Bahamas,2011,Health personnel: Pharmacists (per 1000 population),0.6
Bahamas,2011,Health personnel: Nurses and midwives (number),"1,458"
Bahamas,2011,Health personnel: Nurses and midwives personnel (per 1000 population),4
Bahamas,2017,Health personnel: Physicians (number),766
Bahamas,2017,Health personnel: Physicians (per 1000 population),1.9
Bahamas,2017,Health personnel: Dentists (number),102
Bahamas,2017,Health personnel: Dentists (per 1000 population),0.3
Bahamas,2017,Health personnel: Nurses and midwives (number),"1,241"
Bahamas,2017,Health personnel: Nurses and midwives personnel (per 1000 population),3.1
Bahrain,2005,Health personnel: Physicians (number),928
Bahrain,2005,Health personnel: Physicians (per 1000 population),1
Bahrain,2005,Health personnel: Dentists (number),98
Bahrain,2005,Health personnel: Dentists (per 1000 population),0.1
Bahrain,2005,Health personnel: Pharmacists (number),164
Bahrain,2005,Health personnel: Pharmacists (per 1000 population),0.2
Bahrain,2005,Health personnel: Nurses and midwives (number),"2,389"
Bahrain,2005,Health personnel: Nurses and midwives personnel (per 1000 population),2.7
Bahrain,2010,Health personnel: Physicians (number),"1,178"
Bahrain,2010,Health personnel: Physicians (per 1000 population),0.9
Bahrain,2010,Health personnel: Dentists (number),122
Bahrain,2010,Health personnel: Dentists (per 1000 population),0.1
Bahrain,2010,Health personnel: Pharmacists (number),196
Bahrain,2010,Health personnel: Pharmacists (per 1000 population),0.2
Bahrain,2010,Health personnel: Nurses and midwives (number),"3,052"
Bahrain,2010,Health personnel: Nurses and midwives personnel (per 1000 population),2.5
Bahrain,2015,Health personnel: Physicians (number),"1,270"
Bahrain,2015,Health personnel: Physicians (per 1000 population),0.9
Bahrain,2015,Health personnel: Dentists (number),134
Bahrain,2015,Health personnel: Dentists (per 1000 population),0.1
Bahrain,2015,Health personnel: Pharmacists (number),222
Bahrain,2015,Health personnel: Pharmacists (per 1000 population),0.2
Bahrain,2015,Health personnel: Nurses and midwives (number),"3,422"
Bahrain,2015,Health personnel: Nurses and midwives personnel (per 1000 population),2.5
Bangladesh,2002,Health personnel: Dentists (number),"1,886"
Bangladesh,2002,Health personnel: Dentists (per 1000 population),0
Bangladesh,2002,Health personnel: Pharmacists (number),"7,622"
Bangladesh,2002,Health personnel: Pharmacists (per 1000 population),0.1
Bangladesh,2005,Health personnel: Physicians (number),"42,881"
Bangladesh,2005,Health personnel: Physicians (per 1000 population),0.3
Bangladesh,2005,Health personnel: Dentists (number),"2,344"
Bangladesh,2005,Health personnel: Dentists (per 1000 population),0
Bangladesh,2005,Health personnel: Nurses and midwives (number),"39,471"
Bangladesh,2005,Health personnel: Nurses and midwives personnel (per 1000 population),0.3
Bangladesh,2010,Health personnel: Physicians (number),"53,643"
Bangladesh,2010,Health personnel: Physicians (per 1000 population),0.4
Bangladesh,2010,Health personnel: Dentists (number),"4,336"
Bangladesh,2010,Health personnel: Dentists (per 1000 population),0
Bangladesh,2010,Health personnel: Pharmacists (number),"12,172"
Bangladesh,2010,Health personnel: Pharmacists (per 1000 population),0.1
Bangladesh,2010,Health personnel: Nurses and midwives (number),"27,005"
Bangladesh,2010,Health personnel: Nurses and midwives personnel (per 1000 population),0.2
Bangladesh,2015,Health personnel: Physicians (number),"75,915"
Bangladesh,2015,Health personnel: Physicians (per 1000 population),0.5
Bangladesh,2015,Health personnel: Dentists (number),"6,520"
Bangladesh,2015,Health personnel: Dentists (per 1000 population),0
Bangladesh,2015,Health personnel: Pharmacists (number),"12,199"
Bangladesh,2015,Health personnel: Pharmacists (per 1000 population),0.1
Bangladesh,2015,Health personnel: Nurses and midwives (number),"42,965"
Bangladesh,2015,Health personnel: Nurses and midwives personnel (per 1000 population),0.3
Bangladesh,2017,Health personnel: Physicians (number),"86,754"
Bangladesh,2017,Health personnel: Physicians (per 1000 population),0.5
Bangladesh,2017,Health personnel: Dentists (number),"8,155"
Bangladesh,2017,Health personnel: Dentists (per 1000 population),0
Bangladesh,2017,Health personnel: Pharmacists (number),"25,692"
Bangladesh,2017,Health personnel: Pharmacists (per 1000 population),0.2
Bangladesh,2017,Health personnel: Nurses and midwives (number),"50,510"
Bangladesh,2017,Health personnel: Nurses and midwives personnel (per 1000 population),0.3
Barbados,2005,Health personnel: Physicians (number),489
Barbados,2005,Health personnel: Physicians (per 1000 population),1.8
Barbados,2005,Health personnel: Dentists (number),83
Barbados,2005,Health personnel: Dentists (per 1000 population),0.3
Barbados,2005,Health personnel: Pharmacists (number),251
Barbados,2005,Health personnel: Pharmacists (per 1000 population),0.9
Barbados,2005,Health personnel: Nurses and midwives (number),"1,311"
Barbados,2005,Health personnel: Nurses and midwives personnel (per 1000 population),4.8
Barbados,2017,Health personnel: Physicians (number),711
Barbados,2017,Health personnel: Physicians (per 1000 population),2.5
Barbados,2017,Health personnel: Dentists (number),88
Barbados,2017,Health personnel: Dentists (per 1000 population),0.3
Barbados,2017,Health personnel: Nurses and midwives (number),"1,722"
Barbados,2017,Health personnel: Nurses and midwives personnel (per 1000 population),6
Belarus,2010,Health personnel: Physicians (number),"33,325"
Belarus,2010,Health personnel: Physicians (per 1000 population),3.5
Belarus,2010,Health personnel: Dentists (number),"5,087"
Belarus,2010,Health personnel: Dentists (per 1000 population),0.5
Belarus,2010,Health personnel: Pharmacists (number),"2,731"
Belarus,2010,Health personnel: Pharmacists (per 1000 population),0.3
Belarus,2010,Health personnel: Nurses and midwives (number),"104,872"
Belarus,2010,Health personnel: Nurses and midwives personnel (per 1000 population),11.1
Belarus,2014,Health personnel: Physicians (number),"38,671"
Belarus,2014,Health personnel: Physicians (per 1000 population),4.1
Belarus,2014,Health personnel: Dentists (number),"5,414"
Belarus,2014,Health personnel: Dentists (per 1000 population),0.6
Belarus,2014,Health personnel: Pharmacists (number),"3,240"
Belarus,2014,Health personnel: Pharmacists (per 1000 population),0.3
Belarus,2014,Health personnel: Nurses and midwives (number),"108,490"
Belarus,2014,Health personnel: Nurses and midwives personnel (per 1000 population),11.4
Belgium,2005,Health personnel: Physicians (number),"21,599"
Belgium,2005,Health personnel: Physicians (per 1000 population),2
Belgium,2005,Health personnel: Dentists (number),"7,731"
Belgium,2005,Health personnel: Dentists (per 1000 population),0.7
Belgium,2010,Health personnel: Physicians (number),"31,815"
Belgium,2010,Health personnel: Physicians (per 1000 population),2.9
Belgium,2010,Health personnel: Dentists (number),"7,675"
Belgium,2010,Health personnel: Dentists (per 1000 population),0.7
Belgium,2010,Health personnel: Pharmacists (number),"12,629"
Belgium,2010,Health personnel: Pharmacists (per 1000 population),1.2
Belgium,2010,Health personnel: Nurses and midwives (number),"115,787"
Belgium,2010,Health personnel: Nurses and midwives personnel (per 1000 population),10.6
Belgium,2015,Health personnel: Physicians (number),"34,020"
Belgium,2015,Health personnel: Physicians (per 1000 population),3
Belgium,2015,Health personnel: Dentists (number),"8,291"
Belgium,2015,Health personnel: Dentists (per 1000 population),0.7
Belgium,2015,Health personnel: Pharmacists (number),"13,643"
Belgium,2015,Health personnel: Pharmacists (per 1000 population),1.2
Belgium,2015,Health personnel: Nurses and midwives (number),"122,127"
Belgium,2015,Health personnel: Nurses and midwives personnel (per 1000 population),10.8
Belgium,2016,Health personnel: Physicians (number),"37,748"
Belgium,2016,Health personnel: Physicians (per 1000 population),3.3
Belgium,2016,Health personnel: Dentists (number),"8,478"
Belgium,2016,Health personnel: Dentists (per 1000 population),0.7
Belgium,2016,Health personnel: Pharmacists (number),"13,876"
Belgium,2016,Health personnel: Pharmacists (per 1000 population),1.2
Belgium,2016,Health personnel: Nurses and midwives (number),"126,091"
Belgium,2016,Health personnel: Nurses and midwives personnel (per 1000 population),11.1
Belize,2000,Health personnel: Physicians (number),251
Belize,2000,Health personnel: Physicians (per 1000 population),1
Belize,2000,Health personnel: Dentists (number),32
Belize,2000,Health personnel: Dentists (per 1000 population),0.1
Belize,2000,Health personnel: Nurses and midwives (number),303
Belize,2000,Health personnel: Nurses and midwives personnel (per 1000 population),1.2
Belize,2009,Health personnel: Physicians (number),241
Belize,2009,Health personnel: Physicians (per 1000 population),0.8
Belize,2009,Health personnel: Dentists (number),12
Belize,2009,Health personnel: Dentists (per 1000 population),0
Belize,2009,Health personnel: Pharmacists (number),112
Belize,2009,Health personnel: Pharmacists (per 1000 population),0.4
Belize,2009,Health personnel: Nurses and midwives (number),570
Belize,2009,Health personnel: Nurses and midwives personnel (per 1000 population),1.8
Belize,2010,Health personnel: Dentists (number),12
Belize,2010,Health personnel: Dentists (per 1000 population),0
Belize,2012,Health personnel: Physicians (number),387
Belize,2012,Health personnel: Physicians (per 1000 population),1.1
Belize,2012,Health personnel: Nurses and midwives (number),373
Belize,2012,Health personnel: Nurses and midwives personnel (per 1000 population),1.1
Belize,2017,Health personnel: Physicians (number),422
Belize,2017,Health personnel: Physicians (per 1000 population),1.1
Belize,2017,Health personnel: Dentists (number),58
Belize,2017,Health personnel: Dentists (per 1000 population),0.2
Belize,2017,Health personnel: Pharmacists (number),254
Belize,2017,Health personnel: Pharmacists (per 1000 population),0.7
Belize,2017,Health personnel: Nurses and midwives (number),635
Belize,2017,Health personnel: Nurses and midwives personnel (per 1000 population),1.7
Benin,2004,Health personnel: Physicians (number),311
Benin,2004,Health personnel: Physicians (per 1000 population),0
Benin,2004,Health personnel: Dentists (number),11
Benin,2004,Health personnel: Dentists (per 1000 population),0
Benin,2004,Health personnel: Pharmacists (number),11
Benin,2004,Health personnel: Pharmacists (per 1000 population),0
Benin,2004,Health personnel: Nurses and midwives (number),"5,789"
Benin,2004,Health personnel: Nurses and midwives personnel (per 1000 population),0.7
Benin,2008,Health personnel: Physicians (number),542
Benin,2008,Health personnel: Physicians (per 1000 population),0.1
Benin,2008,Health personnel: Dentists (number),37
Benin,2008,Health personnel: Dentists (per 1000 population),0
Benin,2008,Health personnel: Pharmacists (number),20
Benin,2008,Health personnel: Pharmacists (per 1000 population),0
Benin,2008,Health personnel: Nurses and midwives (number),"7,129"
Benin,2008,Health personnel: Nurses and midwives personnel (per 1000 population),0.8
Benin,2013,Health personnel: Physicians (number),"1,507"
Benin,2013,Health personnel: Physicians (per 1000 population),0.2
Benin,2013,Health personnel: Nurses and midwives (number),"6,320"
Benin,2013,Health personnel: Nurses and midwives personnel (per 1000 population),0.6
Benin,2016,Health personnel: Physicians (number),"1,709"
Benin,2016,Health personnel: Physicians (per 1000 population),0.2
Benin,2016,Health personnel: Dentists (number),9
Benin,2016,Health personnel: Dentists (per 1000 population),0
Benin,2016,Health personnel: Pharmacists (number),13
Benin,2016,Health personnel: Pharmacists (per 1000 population),0
Benin,2016,Health personnel: Nurses and midwives (number),"6,681"
Benin,2016,Health personnel: Nurses and midwives personnel (per 1000 population),0.6
Bhutan,2004,Health personnel: Physicians (number),118
Bhutan,2004,Health personnel: Physicians (per 1000 population),0.2
Bhutan,2004,Health personnel: Dentists (number),10
Bhutan,2004,Health personnel: Dentists (per 1000 population),0
Bhutan,2004,Health personnel: Pharmacists (number),7
Bhutan,2004,Health personnel: Pharmacists (per 1000 population),0
Bhutan,2004,Health personnel: Nurses and midwives (number),515
Bhutan,2004,Health personnel: Nurses and midwives personnel (per 1000 population),0.8
Bhutan,2007,Health personnel: Physicians (number),144
Bhutan,2007,Health personnel: Physicians (per 1000 population),0.2
Bhutan,2007,Health personnel: Dentists (number),7
Bhutan,2007,Health personnel: Dentists (per 1000 population),0
Bhutan,2007,Health personnel: Pharmacists (number),10
Bhutan,2007,Health personnel: Pharmacists (per 1000 population),0
Bhutan,2007,Health personnel: Nurses and midwives (number),545
Bhutan,2007,Health personnel: Nurses and midwives personnel (per 1000 population),0.8
Bhutan,2008,Health personnel: Physicians (number),171
Bhutan,2008,Health personnel: Physicians (per 1000 population),0.2
Bhutan,2008,Health personnel: Pharmacists (number),14
Bhutan,2008,Health personnel: Pharmacists (per 1000 population),0
Bhutan,2008,Health personnel: Nurses and midwives (number),666
Bhutan,2008,Health personnel: Nurses and midwives personnel (per 1000 population),1
Bhutan,2015,Health personnel: Physicians (number),251
Bhutan,2015,Health personnel: Physicians (per 1000 population),0.3
Bhutan,2015,Health personnel: Pharmacists (number),15
Bhutan,2015,Health personnel: Pharmacists (per 1000 population),0
Bhutan,2015,Health personnel: Nurses and midwives (number),"1,070"
Bhutan,2015,Health personnel: Nurses and midwives personnel (per 1000 population),1.4
Bhutan,2017,Health personnel: Physicians (number),300
Bhutan,2017,Health personnel: Physicians (per 1000 population),0.4
Bhutan,2017,Health personnel: Dentists (number),67
Bhutan,2017,Health personnel: Dentists (per 1000 population),0.1
Bhutan,2017,Health personnel: Pharmacists (number),37
Bhutan,2017,Health personnel: Pharmacists (per 1000 population),0
Bhutan,2017,Health personnel: Nurses and midwives (number),"1,219"
Bhutan,2017,Health personnel: Nurses and midwives personnel (per 1000 population),1.5
Bolivia (Plurin. State of),2001,Health personnel: Physicians (number),"10,329"
Bolivia (Plurin. State of),2001,Health personnel: Physicians (per 1000 population),1.2
Bolivia (Plurin. State of),2001,Health personnel: Pharmacists (number),"2,593"
Bolivia (Plurin. State of),2001,Health personnel: Pharmacists (per 1000 population),0.3
